file,label
../Datasets/normalized_landmarks\Front\W373\W373S18F_08.npy,W373
../Datasets/normalized_landmarks\Front\W024\W024S13F_07.npy,W024
../Datasets/normalized_landmarks\Front\W011\W011S02F_08.npy,W011
../Datasets/normalized_landmarks\Front\W094\W094S06F_08.npy,W094
../Datasets/normalized_landmarks\Front\W120\W120S13F_08.npy,W120
../Datasets/normalized_landmarks\Front\W270\W270S15F_07.npy,W270
../Datasets/normalized_landmarks\Front\W107\W107S06F_08.npy,W107
../Datasets/normalized_landmarks\Front\W208\W208S02F_05.npy,W208
../Datasets/normalized_landmarks\Front\W270\W270S01F_06.npy,W270
../Datasets/normalized_landmarks\Front\W200\W200S11F_10.npy,W200
../Datasets/normalized_landmarks\Front\W317\W317S15F_04.npy,W317
../Datasets/normalized_landmarks\Front\W135\W135S11F_10.npy,W135
../Datasets/normalized_landmarks\Front\W181\W181S11F_02.npy,W181
../Datasets/normalized_landmarks\Front\W354\W354S12F_09.npy,W354
../Datasets/normalized_landmarks\Front\W282\W282S04F_06.npy,W282
../Datasets/normalized_landmarks\Front\W290\W290S17F_11.npy,W290
../Datasets/normalized_landmarks\Front\W232\W232S05F_02.npy,W232
../Datasets/normalized_landmarks\Front\W353\W353S03F_07.npy,W353
../Datasets/normalized_landmarks\Front\W273\W273S12F_02.npy,W273
../Datasets/normalized_landmarks\Front\W138\W138S02F_01.npy,W138
../Datasets/normalized_landmarks\Front\W213\W213S13F_02.npy,W213
../Datasets/normalized_landmarks\Front\W284\W284S05F_09.npy,W284
../Datasets/normalized_landmarks\Front\W376\W376S13F_10.npy,W376
../Datasets/normalized_landmarks\Front\W079\W079S05F_07.npy,W079
../Datasets/normalized_landmarks\Front\W001\W001S10F_10.npy,W001
../Datasets/normalized_landmarks\Front\W036\W036S08F_02.npy,W036
../Datasets/normalized_landmarks\Front\W299\W299S06F_09.npy,W299
../Datasets/normalized_landmarks\Front\W259\W259S11F_04.npy,W259
../Datasets/normalized_landmarks\Front\W367\W367S13F_08.npy,W367
../Datasets/normalized_landmarks\Front\W102\W102S08F_08.npy,W102
../Datasets/normalized_landmarks\Front\W236\W236S13F_05.npy,W236
../Datasets/normalized_landmarks\Front\W274\W274S01F_01.npy,W274
../Datasets/normalized_landmarks\Front\W390\W390S08F_07.npy,W390
../Datasets/normalized_landmarks\Front\W035\W035S03F_07.npy,W035
../Datasets/normalized_landmarks\Front\W171\W171S08F_09.npy,W171
../Datasets/normalized_landmarks\Front\W053\W053S15F_04.npy,W053
../Datasets/normalized_landmarks\Front\W238\W238S01F_07.npy,W238
../Datasets/normalized_landmarks\Front\W352\W352S17F_09.npy,W352
../Datasets/normalized_landmarks\Front\W283\W283S13F_10.npy,W283
../Datasets/normalized_landmarks\Front\W289\W289S16F_02.npy,W289
../Datasets/normalized_landmarks\Front\W086\W086S04F_07.npy,W086
../Datasets/normalized_landmarks\Front\W350\W350S11F_03.npy,W350
../Datasets/normalized_landmarks\Front\W219\W219S02F_13.npy,W219
../Datasets/normalized_landmarks\Front\W345\W345S15F_03.npy,W345
../Datasets/normalized_landmarks\Front\W148\W148S11F_05.npy,W148
../Datasets/normalized_landmarks\Front\W056\W056S05F_02.npy,W056
../Datasets/normalized_landmarks\Front\W365\W365S16F_08.npy,W365
../Datasets/normalized_landmarks\Front\W300\W300S16F_08.npy,W300
../Datasets/normalized_landmarks\Front\W350\W350S09F_06.npy,W350
../Datasets/normalized_landmarks\Front\W097\W097S04F_05.npy,W097
../Datasets/normalized_landmarks\Front\W055\W055S02F_03.npy,W055
../Datasets/normalized_landmarks\Front\W189\W189S02F_09.npy,W189
../Datasets/normalized_landmarks\Front\W036\W036S10F_08.npy,W036
../Datasets/normalized_landmarks\Front\W034\W034S04F_04.npy,W034
../Datasets/normalized_landmarks\Front\W039\W039S05F_03.npy,W039
../Datasets/normalized_landmarks\Front\W346\W346S13F_05.npy,W346
../Datasets/normalized_landmarks\Front\W119\W119S01F_12.npy,W119
../Datasets/normalized_landmarks\Front\W226\W226S13F_10.npy,W226
../Datasets/normalized_landmarks\Front\W344\W344S01F_09.npy,W344
../Datasets/normalized_landmarks\Front\W400\W400S08F_03.npy,W400
../Datasets/normalized_landmarks\Front\W366\W366S15F_04.npy,W366
../Datasets/normalized_landmarks\Front\W277\W277S04F_03.npy,W277
../Datasets/normalized_landmarks\Front\W211\W211S13F_14.npy,W211
../Datasets/normalized_landmarks\Front\W139\W139S15F_03.npy,W139
../Datasets/normalized_landmarks\Front\W343\W343S14F_07.npy,W343
../Datasets/normalized_landmarks\Front\W329\W329S12F_06.npy,W329
../Datasets/normalized_landmarks\Front\W052\W052S08F_05.npy,W052
../Datasets/normalized_landmarks\Front\W095\W095S01F_05.npy,W095
../Datasets/normalized_landmarks\Front\W205\W205S11F_04.npy,W205
../Datasets/normalized_landmarks\Front\W243\W243S04F_07.npy,W243
../Datasets/normalized_landmarks\Front\W122\W122S12F_08.npy,W122
../Datasets/normalized_landmarks\Front\W131\W131S12F_08.npy,W131
../Datasets/normalized_landmarks\Front\W389\W389S04F_04.npy,W389
../Datasets/normalized_landmarks\Front\W201\W201S01F_08.npy,W201
../Datasets/normalized_landmarks\Front\W393\W393S01F_15.npy,W393
../Datasets/normalized_landmarks\Front\W334\W334S04F_08.npy,W334
../Datasets/normalized_landmarks\Front\W299\W299S14F_10.npy,W299
../Datasets/normalized_landmarks\Front\W115\W115S09F_06.npy,W115
../Datasets/normalized_landmarks\Front\W373\W373S07F_04.npy,W373
../Datasets/normalized_landmarks\Front\W131\W131S04F_03.npy,W131
../Datasets/normalized_landmarks\Front\W020\W020S09F_10.npy,W020
../Datasets/normalized_landmarks\Front\W252\W252S01F_04.npy,W252
../Datasets/normalized_landmarks\Front\W287\W287S17F_04.npy,W287
../Datasets/normalized_landmarks\Front\W096\W096S04F_02.npy,W096
../Datasets/normalized_landmarks\Front\W372\W372S01F_05.npy,W372
../Datasets/normalized_landmarks\Front\W301\W301S08F_06.npy,W301
../Datasets/normalized_landmarks\Front\W370\W370S01F_04.npy,W370
../Datasets/normalized_landmarks\Front\W209\W209S13F_06.npy,W209
../Datasets/normalized_landmarks\Front\W147\W147S15F_05.npy,W147
../Datasets/normalized_landmarks\Front\W160\W160S13F_11.npy,W160
../Datasets/normalized_landmarks\Front\W251\W251S15F_04.npy,W251
../Datasets/normalized_landmarks\Front\W357\W357S12F_06.npy,W357
../Datasets/normalized_landmarks\Front\W250\W250S13F_13.npy,W250
../Datasets/normalized_landmarks\Front\W307\W307S14F_09.npy,W307
../Datasets/normalized_landmarks\Front\W009\W009S05F_06.npy,W009
../Datasets/normalized_landmarks\Front\W327\W327S07F_11.npy,W327
../Datasets/normalized_landmarks\Front\W391\W391S13F_02.npy,W391
../Datasets/normalized_landmarks\Front\W192\W192S06F_03.npy,W192
../Datasets/normalized_landmarks\Front\W113\W113S09F_07.npy,W113
../Datasets/normalized_landmarks\Front\W361\W361S07F_04.npy,W361
../Datasets/normalized_landmarks\Front\W187\W187S13F_08.npy,W187
../Datasets/normalized_landmarks\Front\W196\W196S09F_10.npy,W196
../Datasets/normalized_landmarks\Front\W213\W213S08F_10.npy,W213
../Datasets/normalized_landmarks\Front\W272\W272S02F_11.npy,W272
../Datasets/normalized_landmarks\Front\W130\W130S06F_12.npy,W130
../Datasets/normalized_landmarks\Front\W376\W376S08F_09.npy,W376
../Datasets/normalized_landmarks\Front\W298\W298S13F_01.npy,W298
../Datasets/normalized_landmarks\Front\W188\W188S13F_07.npy,W188
../Datasets/normalized_landmarks\Front\W349\W349S05F_08.npy,W349
../Datasets/normalized_landmarks\Front\W166\W166S13F_11.npy,W166
../Datasets/normalized_landmarks\Front\W295\W295S12F_04.npy,W295
../Datasets/normalized_landmarks\Front\W245\W245S11F_08.npy,W245
../Datasets/normalized_landmarks\Front\W329\W329S15F_06.npy,W329
../Datasets/normalized_landmarks\Front\W040\W040S04F_01.npy,W040
../Datasets/normalized_landmarks\Front\W275\W275S01F_06.npy,W275
../Datasets/normalized_landmarks\Front\W083\W083S05F_09.npy,W083
../Datasets/normalized_landmarks\Front\W097\W097S04F_08.npy,W097
../Datasets/normalized_landmarks\Front\W095\W095S06F_11.npy,W095
../Datasets/normalized_landmarks\Front\W392\W392S16F_07.npy,W392
../Datasets/normalized_landmarks\Front\W149\W149S09F_01.npy,W149
../Datasets/normalized_landmarks\Front\W203\W203S04F_01.npy,W203
../Datasets/normalized_landmarks\Front\W342\W342S04F_02.npy,W342
../Datasets/normalized_landmarks\Front\W289\W289S15F_06.npy,W289
../Datasets/normalized_landmarks\Front\W225\W225S09F_05.npy,W225
../Datasets/normalized_landmarks\Front\W225\W225S05F_04.npy,W225
../Datasets/normalized_landmarks\Front\W347\W347S04F_04.npy,W347
../Datasets/normalized_landmarks\Front\W067\W067S11F_03.npy,W067
../Datasets/normalized_landmarks\Front\W390\W390S02F_07.npy,W390
../Datasets/normalized_landmarks\Front\W171\W171S11F_04.npy,W171
../Datasets/normalized_landmarks\Front\W320\W320S16F_05.npy,W320
../Datasets/normalized_landmarks\Front\W355\W355S06F_03.npy,W355
../Datasets/normalized_landmarks\Front\W084\W084S02F_11.npy,W084
../Datasets/normalized_landmarks\Front\W319\W319S16F_04.npy,W319
../Datasets/normalized_landmarks\Front\W300\W300S05F_08.npy,W300
../Datasets/normalized_landmarks\Front\W236\W236S04F_09.npy,W236
../Datasets/normalized_landmarks\Front\W290\W290S17F_02.npy,W290
../Datasets/normalized_landmarks\Front\W287\W287S05F_08.npy,W287
../Datasets/normalized_landmarks\Front\W257\W257S11F_12.npy,W257
../Datasets/normalized_landmarks\Front\W330\W330S11F_04.npy,W330
../Datasets/normalized_landmarks\Front\W393\W393S05F_05.npy,W393
../Datasets/normalized_landmarks\Front\W348\W348S03F_03.npy,W348
../Datasets/normalized_landmarks\Front\W035\W035S10F_08.npy,W035
../Datasets/normalized_landmarks\Front\W129\W129S08F_08.npy,W129
../Datasets/normalized_landmarks\Front\W092\W092S06F_08.npy,W092
../Datasets/normalized_landmarks\Front\W196\W196S08F_08.npy,W196
../Datasets/normalized_landmarks\Front\W023\W023S08F_06.npy,W023
../Datasets/normalized_landmarks\Front\W363\W363S05F_04.npy,W363
../Datasets/normalized_landmarks\Front\W330\W330S14F_11.npy,W330
../Datasets/normalized_landmarks\Front\W224\W224S01F_03.npy,W224
../Datasets/normalized_landmarks\Front\W340\W340S09F_04.npy,W340
../Datasets/normalized_landmarks\Front\W324\W324S08F_07.npy,W324
../Datasets/normalized_landmarks\Front\W064\W064S06F_03.npy,W064
../Datasets/normalized_landmarks\Front\W292\W292S17F_12.npy,W292
../Datasets/normalized_landmarks\Front\W079\W079S05F_06.npy,W079
../Datasets/normalized_landmarks\Front\W278\W278S08F_06.npy,W278
../Datasets/normalized_landmarks\Front\W135\W135S11F_11.npy,W135
../Datasets/normalized_landmarks\Front\W325\W325S01F_15.npy,W325
../Datasets/normalized_landmarks\Front\W109\W109S02F_02.npy,W109
../Datasets/normalized_landmarks\Front\W288\W288S12F_01.npy,W288
../Datasets/normalized_landmarks\Front\W196\W196S02F_03.npy,W196
../Datasets/normalized_landmarks\Front\W003\W003S13F_08.npy,W003
../Datasets/normalized_landmarks\Front\W165\W165S15F_04.npy,W165
../Datasets/normalized_landmarks\Front\W316\W316S15F_10.npy,W316
../Datasets/normalized_landmarks\Front\W259\W259S02F_08.npy,W259
../Datasets/normalized_landmarks\Front\W355\W355S14F_16.npy,W355
../Datasets/normalized_landmarks\Front\W116\W116S12F_10.npy,W116
../Datasets/normalized_landmarks\Front\W009\W009S11F_04.npy,W009
../Datasets/normalized_landmarks\Front\W364\W364S15F_01.npy,W364
../Datasets/normalized_landmarks\Front\W326\W326S09F_05.npy,W326
../Datasets/normalized_landmarks\Front\W064\W064S05F_05.npy,W064
../Datasets/normalized_landmarks\Front\W278\W278S16F_02.npy,W278
../Datasets/normalized_landmarks\Front\W118\W118S13F_09.npy,W118
../Datasets/normalized_landmarks\Front\W321\W321S01F_09.npy,W321
../Datasets/normalized_landmarks\Front\W267\W267S11F_04.npy,W267
../Datasets/normalized_landmarks\Front\W083\W083S13F_03.npy,W083
../Datasets/normalized_landmarks\Front\W352\W352S09F_04.npy,W352
../Datasets/normalized_landmarks\Front\W312\W312S08F_05.npy,W312
../Datasets/normalized_landmarks\Front\W020\W020S12F_01.npy,W020
../Datasets/normalized_landmarks\Front\W283\W283S06F_02.npy,W283
../Datasets/normalized_landmarks\Front\W142\W142S09F_11.npy,W142
../Datasets/normalized_landmarks\Front\W297\W297S01F_14.npy,W297
../Datasets/normalized_landmarks\Front\W124\W124S01F_16.npy,W124
../Datasets/normalized_landmarks\Front\W013\W013S02F_08.npy,W013
../Datasets/normalized_landmarks\Front\W254\W254S05F_02.npy,W254
../Datasets/normalized_landmarks\Front\W194\W194S12F_08.npy,W194
../Datasets/normalized_landmarks\Front\W016\W016S04F_06.npy,W016
../Datasets/normalized_landmarks\Front\W103\W103S09F_05.npy,W103
../Datasets/normalized_landmarks\Front\W262\W262S11F_03.npy,W262
../Datasets/normalized_landmarks\Front\W256\W256S01F_13.npy,W256
../Datasets/normalized_landmarks\Front\W375\W375S05F_09.npy,W375
../Datasets/normalized_landmarks\Front\W026\W026S11F_06.npy,W026
../Datasets/normalized_landmarks\Front\W212\W212S01F_11.npy,W212
../Datasets/normalized_landmarks\Front\W109\W109S09F_03.npy,W109
../Datasets/normalized_landmarks\Front\W166\W166S12F_05.npy,W166
../Datasets/normalized_landmarks\Front\W159\W159S11F_06.npy,W159
../Datasets/normalized_landmarks\Front\W310\W310S14F_03.npy,W310
../Datasets/normalized_landmarks\Front\W256\W256S11F_12.npy,W256
../Datasets/normalized_landmarks\Front\W331\W331S09F_02.npy,W331
../Datasets/normalized_landmarks\Front\W108\W108S02F_10.npy,W108
../Datasets/normalized_landmarks\Front\W141\W141S08F_05.npy,W141
../Datasets/normalized_landmarks\Front\W025\W025S05F_12.npy,W025
../Datasets/normalized_landmarks\Front\W029\W029S13F_06.npy,W029
../Datasets/normalized_landmarks\Front\W049\W049S03F_03.npy,W049
../Datasets/normalized_landmarks\Front\W081\W081S10F_14.npy,W081
../Datasets/normalized_landmarks\Front\W330\W330S03F_13.npy,W330
../Datasets/normalized_landmarks\Front\W080\W080S11F_10.npy,W080
../Datasets/normalized_landmarks\Front\W289\W289S13F_06.npy,W289
../Datasets/normalized_landmarks\Front\W094\W094S12F_10.npy,W094
../Datasets/normalized_landmarks\Front\W318\W318S14F_08.npy,W318
../Datasets/normalized_landmarks\Front\W376\W376S03F_06.npy,W376
../Datasets/normalized_landmarks\Front\W359\W359S02F_01.npy,W359
../Datasets/normalized_landmarks\Front\W078\W078S13F_10.npy,W078
../Datasets/normalized_landmarks\Front\W332\W332S14F_01.npy,W332
../Datasets/normalized_landmarks\Front\W200\W200S04F_08.npy,W200
../Datasets/normalized_landmarks\Front\W006\W006S05F_03.npy,W006
../Datasets/normalized_landmarks\Front\W394\W394S12F_07.npy,W394
../Datasets/normalized_landmarks\Front\W102\W102S13F_04.npy,W102
../Datasets/normalized_landmarks\Front\W382\W382S14F_02.npy,W382
../Datasets/normalized_landmarks\Front\W062\W062S11F_01.npy,W062
../Datasets/normalized_landmarks\Front\W022\W022S08F_05.npy,W022
../Datasets/normalized_landmarks\Front\W028\W028S03F_09.npy,W028
../Datasets/normalized_landmarks\Front\W215\W215S13F_05.npy,W215
../Datasets/normalized_landmarks\Front\W049\W049S04F_01.npy,W049
../Datasets/normalized_landmarks\Front\W222\W222S06F_01.npy,W222
../Datasets/normalized_landmarks\Front\W156\W156S12F_04.npy,W156
../Datasets/normalized_landmarks\Front\W315\W315S01F_01.npy,W315
../Datasets/normalized_landmarks\Front\W240\W240S04F_08.npy,W240
../Datasets/normalized_landmarks\Front\W395\W395S13F_03.npy,W395
../Datasets/normalized_landmarks\Front\W292\W292S16F_06.npy,W292
../Datasets/normalized_landmarks\Front\W293\W293S06F_13.npy,W293
../Datasets/normalized_landmarks\Front\W192\W192S05F_02.npy,W192
../Datasets/normalized_landmarks\Front\W002\W002S02F_03.npy,W002
../Datasets/normalized_landmarks\Front\W071\W071S09F_02.npy,W071
../Datasets/normalized_landmarks\Front\W382\W382S15F_07.npy,W382
../Datasets/normalized_landmarks\Front\W256\W256S06F_07.npy,W256
../Datasets/normalized_landmarks\Front\W300\W300S17F_06.npy,W300
../Datasets/normalized_landmarks\Front\W182\W182S12F_08.npy,W182
../Datasets/normalized_landmarks\Front\W110\W110S08F_02.npy,W110
../Datasets/normalized_landmarks\Front\W274\W274S13F_06.npy,W274
../Datasets/normalized_landmarks\Front\W309\W309S12F_09.npy,W309
../Datasets/normalized_landmarks\Front\W074\W074S13F_07.npy,W074
../Datasets/normalized_landmarks\Front\W296\W296S12F_06.npy,W296
../Datasets/normalized_landmarks\Front\W391\W391S03F_04.npy,W391
../Datasets/normalized_landmarks\Front\W367\W367S08F_07.npy,W367
../Datasets/normalized_landmarks\Front\W081\W081S09F_08.npy,W081
../Datasets/normalized_landmarks\Front\W078\W078S12F_06.npy,W078
../Datasets/normalized_landmarks\Front\W161\W161S11F_05.npy,W161
../Datasets/normalized_landmarks\Front\W080\W080S02F_14.npy,W080
../Datasets/normalized_landmarks\Front\W396\W396S07F_10.npy,W396
../Datasets/normalized_landmarks\Front\W207\W207S08F_04.npy,W207
../Datasets/normalized_landmarks\Front\W082\W082S08F_10.npy,W082
../Datasets/normalized_landmarks\Front\W282\W282S14F_06.npy,W282
../Datasets/normalized_landmarks\Front\W329\W329S05F_10.npy,W329
../Datasets/normalized_landmarks\Front\W273\W273S15F_08.npy,W273
../Datasets/normalized_landmarks\Front\W227\W227S01F_18.npy,W227
../Datasets/normalized_landmarks\Front\W132\W132S02F_13.npy,W132
../Datasets/normalized_landmarks\Front\W156\W156S08F_10.npy,W156
../Datasets/normalized_landmarks\Front\W145\W145S02F_07.npy,W145
../Datasets/normalized_landmarks\Front\W252\W252S09F_01.npy,W252
../Datasets/normalized_landmarks\Front\W147\W147S09F_04.npy,W147
../Datasets/normalized_landmarks\Front\W110\W110S08F_08.npy,W110
../Datasets/normalized_landmarks\Front\W062\W062S06F_10.npy,W062
../Datasets/normalized_landmarks\Front\W099\W099S06F_07.npy,W099
../Datasets/normalized_landmarks\Front\W046\W046S04F_05.npy,W046
../Datasets/normalized_landmarks\Front\W083\W083S11F_10.npy,W083
../Datasets/normalized_landmarks\Front\W201\W201S05F_04.npy,W201
../Datasets/normalized_landmarks\Front\W007\W007S08F_03.npy,W007
../Datasets/normalized_landmarks\Front\W397\W397S13F_07.npy,W397
../Datasets/normalized_landmarks\Front\W067\W067S13F_05.npy,W067
../Datasets/normalized_landmarks\Front\W320\W320S07F_09.npy,W320
../Datasets/normalized_landmarks\Front\W219\W219S05F_10.npy,W219
../Datasets/normalized_landmarks\Front\W101\W101S13F_06.npy,W101
../Datasets/normalized_landmarks\Front\W169\W169S01F_13.npy,W169
../Datasets/normalized_landmarks\Front\W132\W132S02F_10.npy,W132
../Datasets/normalized_landmarks\Front\W212\W212S15F_06.npy,W212
../Datasets/normalized_landmarks\Front\W394\W394S09F_09.npy,W394
../Datasets/normalized_landmarks\Front\W241\W241S04F_08.npy,W241
../Datasets/normalized_landmarks\Front\W281\W281S01F_05.npy,W281
../Datasets/normalized_landmarks\Front\W212\W212S08F_04.npy,W212
../Datasets/normalized_landmarks\Front\W374\W374S16F_10.npy,W374
../Datasets/normalized_landmarks\Front\W384\W384S17F_02.npy,W384
../Datasets/normalized_landmarks\Front\W001\W001S06F_15.npy,W001
../Datasets/normalized_landmarks\Front\W279\W279S12F_05.npy,W279
../Datasets/normalized_landmarks\Front\W263\W263S06F_07.npy,W263
../Datasets/normalized_landmarks\Front\W047\W047S03F_10.npy,W047
../Datasets/normalized_landmarks\Front\W139\W139S02F_03.npy,W139
../Datasets/normalized_landmarks\Front\W381\W381S03F_07.npy,W381
../Datasets/normalized_landmarks\Front\W308\W308S03F_02.npy,W308
../Datasets/normalized_landmarks\Front\W364\W364S12F_05.npy,W364
../Datasets/normalized_landmarks\Front\W025\W025S11F_01.npy,W025
../Datasets/normalized_landmarks\Front\W034\W034S11F_08.npy,W034
../Datasets/normalized_landmarks\Front\W151\W151S08F_10.npy,W151
../Datasets/normalized_landmarks\Front\W286\W286S11F_13.npy,W286
../Datasets/normalized_landmarks\Front\W349\W349S01F_05.npy,W349
